names,scores,logfoldchanges,pvals,pvals_adj
Ripk2,21.772968,3.2261417,4.186228475340178e-105,2.1160475672161427e-104
Snx5,21.76686,-7.4536085,4.783128404371027e-105,2.4172502361927266e-104
Fjx1,21.764616,8.053244,5.022905472201576e-105,2.537883425858255e-104
Rara,21.76363,-1.601411,5.132030869574432e-105,2.5924658077463143e-104
Rtf2,21.763592,-7.859246,5.136423249495174e-105,2.594129860515833e-104
Clpx,21.754753,-5.411902,6.2281241693964764e-105,3.1441444968009013e-104
Mgat5,21.747643,5.285107,7.27229454267397e-105,3.670488662232945e-104
Chuk,21.742489,-1.2760348,8.136501146664205e-105,4.105795633098808e-104
Dusp7,21.736261,2.0994117,9.318879474350828e-105,4.7014363960623854e-104
Ssrp1,21.733427,-1.3057503,9.912307091928286e-105,4.9997566905496057e-104
Gm14322,21.729603,-0.6088738,1.077305070774019e-104,5.432754713226537e-104
Ogfod3,21.72423,3.8387282,1.2109830360941373e-104,6.10557743769042e-104
Arhgap17,21.723724,-0.1680103,1.2243908958148963e-104,6.171860296637572e-104
Samd4b,21.722597,-4.398383,1.2548101983972777e-104,6.323847172251354e-104
Klhl24,21.71886,-8.694227,1.3611272656609646e-104,6.858188383570317e-104
Acadl,21.711842,-46.258076,1.585768429991241e-104,7.986660146017719e-104
Fra10ac1,21.701136,-2.5996313,2.0015832309040628e-104,1.0078746002384325e-103
Adamts10,21.69583,-9.27422,2.246418025982381e-104,1.130676330529082e-103
Mettl4,21.694027,3.67673,2.3361552541194398e-104,1.1755927408938067e-103
Scn1b,21.687117,-10.173152,2.7147759522049326e-104,1.3658300908846158e-103
Ipo8,21.68227,1.5127394,3.016341015103956e-104,1.517227238453376e-103
Ints11,21.682014,-3.3892171,3.0331194595811654e-104,1.525342021604571e-103
Hk2,21.678919,6.0070877,3.2441051139100775e-104,1.6310984864978702e-103
Glmn,21.678478,2.375101,3.2753545598608704e-104,1.6464598863263167e-103
Xylt1,21.667772,5.6720047,4.1326425186966404e-104,2.0769606156198583e-103
Arf3,21.664597,-6.144059,4.4277625118974866e-104,2.224807026027027e-103
E030030I06Rik,21.660467,6.7320843,4.843016876224616e-104,2.4329413363101163e-103
Dnajb3,21.653267,6.3187084,5.662164160039216e-104,2.8438439214179527e-103
Zfp125,21.651155,1.9412832,5.927615471411117e-104,2.9765349713053143e-103
Daxx,21.645864,-1.3818612,6.648580883316616e-104,3.3378560902193793e-103
Gm14288,21.64412,-2.80049,6.904904418302395e-104,3.465804234269462e-103
Hat1,21.637918,-1.2161051,7.898779871591656e-104,3.963821528507892e-103
Rab3gap2,21.633728,2.7839963,8.650356401730607e-104,4.340060929593854e-103
Dennd5b,21.630573,-3.184131,9.262349585695748e-104,4.646123583854731e-103
Mtif2,21.62623,-1.4204655,1.017685239656194e-103,5.103767101044365e-103
Btbd10,21.606241,-1.3779137,1.5691224557844722e-103,7.867595314813207e-103
Coq8b,21.60282,2.1508164,1.6897928056865825e-103,8.470839529525205e-103
Anln,21.60168,12.261493,1.7319544436492981e-103,8.680351350188854e-103
Hps1,21.596458,4.550285,1.9392213480573e-103,9.717086860937946e-103
Nt5c3b,21.567928,-6.1248755,3.59436977688289e-103,1.800691590662794e-102
Zfta,21.563063,0.9242877,3.992909427597767e-103,1.9999260727160062e-102
Coq9,21.559502,-25.014952,4.3122651674994215e-103,2.159423691361116e-102
Ifit3,21.557491,51.717136,4.503731044962237e-103,2.2548247353338914e-102
Cenpt,21.553738,4.5536356,4.884164629976549e-103,2.4447733147844047e-102
Cldnd1,21.552307,-3.6180906,5.037292110061515e-103,2.520887223130573e-102
Ppp1cb,21.550459,-4.621679,5.242564288377189e-103,2.6230589081922808e-102
Gm18517,21.543978,1.568796,6.030051459380714e-103,3.0164304430756428e-102
H2ac25,21.542263,-5.6950665,6.257290124440729e-103,3.129439975215212e-102
Nt5c,21.541985,-7.8565407,6.295082241592457e-103,3.147674378252655e-102
Emc6,21.540869,-11.775699,6.44850351457621e-103,3.2237058522286697e-102
Fuca1,21.539639,11.255133,6.622272233784586e-103,3.309874998608246e-102
Cox11,21.5358,-0.32347345,7.193994552989165e-103,3.59486662441627e-102
Lage3,21.532164,-8.052185,7.781413480293597e-103,3.8875796915823825e-102
Lrig1,21.530119,3.762538,8.132373947970559e-103,4.062059738317035e-102
Ndufs1,21.522417,-15.447384,9.60258532164326e-103,4.795405240645569e-102
Mcrs1,21.521523,-8.655908,9.789305086137853e-103,4.887617320643886e-102
R3hdm4,21.519226,-8.384289,1.0286450729579365e-102,5.134747520781787e-102
Clu,21.518648,-110.00992,1.0415671347636123e-102,5.198152818561438e-102
Zfp507,21.517899,5.126902,1.0585227329953618e-102,5.281657261530089e-102
Psmb5,21.514803,9.708674,1.131609758943144e-102,5.645143424708766e-102
Bcas2,21.508423,1.762659,1.2984238106295073e-102,6.475943587601265e-102
Zpr1,21.505676,-4.8190966,1.3776093781011064e-102,6.869434477544064e-102
Runx1t1,21.505413,-10.928008,1.3854552883425641e-102,6.907099908387443e-102
Serpinb1a,21.497364,-2.9278421,1.647888857959459e-102,8.2137123261997e-102
Boc,21.497309,1.7679752,1.6497937360203987e-102,8.221472117834986e-102
Eln,21.489128,376.74728,1.9677519593747676e-102,9.803895598479516e-102
Scaf8,21.488174,1.1034633,2.0085361538741397e-102,1.0004983654715532e-101
Hk1,21.470413,-5.8728905,2.9438543241920672e-102,1.4660928313670844e-101
Man2a2,21.466288,-1.2499295,3.217148851939471e-102,1.601860730009744e-101
Cdc20,21.462418,15.25011,3.496363855913228e-102,1.740518664710777e-101
Gm2026,21.453917,1.5201024,4.197731939386669e-102,2.089225160982986e-101
Diaph2,21.439043,-3.5708222,5.778975839188655e-102,2.875609612333584e-101
Magee1,21.430304,0.12755549,6.9722743709701186e-102,3.4686624455915156e-101
Isy1,21.426723,-2.9335496,7.529757423252523e-102,3.7452179426120836e-101
Tmbim4,21.425829,-4.419009,7.675562774756723e-102,3.8169361747900743e-101
Ccdc59,21.416508,-9.556989,9.375854199814627e-102,4.661482888945933e-101
Prkar1a,21.398651,17.434353,1.3753224221468405e-101,6.836382772207601e-101
Fbxo28,21.397686,0.9210353,1.4040321204389976e-101,6.97762312579204e-101
Cog1,21.394161,-0.7873914,1.514273677663171e-101,7.523907980665075e-101
Drosha,21.384867,1.4150512,1.8481215168179775e-101,9.180752544428485e-101
Ric1,21.375154,1.7508769,2.2756420421572665e-101,1.1302132186248275e-100
Id1,21.373535,-54.476227,2.3559748790454654e-101,1.169865096025498e-100
Zfp358,21.369799,-4.304876,2.552312558576641e-101,1.2670906882332667e-100
Arl14ep,21.36433,-0.270601,2.869374529391451e-101,1.4241961705979296e-100
Rtca,21.358404,-4.981095,3.257492633773346e-101,1.6164965021504246e-100
Raet1d,21.357214,5.8522983,3.341557223631608e-101,1.6578643809998364e-100
Rbm28,21.352524,-8.662812,3.694372532520497e-101,1.832523594932101e-100
Arhgef40,21.336744,-7.3030243,5.177663194765389e-101,2.567742647985582e-100
Cep19,21.33278,-1.872163,5.6355261452040025e-101,2.7942225666638063e-100
Rnf25,21.33256,-0.4028562,5.66240138795615e-101,2.806958723712743e-100
Scyl1,21.329903,-8.543099,5.993316477250781e-101,2.9703761751812986e-100
Gm50367,21.326677,-4.53602,6.421032753714367e-101,3.1810237977241415e-100
Actr1a,21.324493,-8.272807,6.727766962393831e-101,3.3322831498994484e-100
Kpna6,21.323317,2.0020258,6.899244758117714e-101,3.4165002186896966e-100
Psmd12,21.31873,-2.1892407,7.60964490310096e-101,3.7674999424889497e-100
Pprc1,21.313269,3.9075558,8.551290973207824e-101,4.232817352852934e-100
Upf2,21.308052,-2.393297,9.559095883428775e-101,4.730680994394953e-100
Kdm7a,21.304422,0.6755845,1.0329565065269368e-100,5.110906083090234e-100
Rabl2,21.30012,1.3866731,1.1323113334077354e-100,5.601324818099291e-100
Tpd52,21.30007,-1.2806551,1.1335055276681472e-100,5.606058222162753e-100
Zyg11b,21.299904,-0.40539157,1.1375214058988076e-100,5.624742124499839e-100
Psmd7,21.292196,13.857697,1.3409360838262404e-100,6.629186110518967e-100
B3gnt9,21.28694,-10.3623085,1.5000672426786988e-100,7.414331102597519e-100
Clpb,21.283245,-3.0906003,1.6231200512836027e-100,8.020861659282423e-100
Ncbp3,21.280956,-4.8314605,1.7042894939507535e-100,8.420209608159538e-100
Mob3a,21.258848,2.174118,2.730397876557782e-100,1.3484158110426797e-99
Xiap,21.248857,-7.228599,3.3778349861470636e-100,1.6678060244101127e-99
Pgap2,21.239279,-8.474901,4.142038965177277e-100,2.044704334304127e-99
Esd,21.23796,17.482998,4.259912901945483e-100,2.1024530433943638e-99
Ebp,21.232416,-6.3639,4.79330603465786e-100,2.3652116533246983e-99
Bysl,21.229792,0.68521005,5.068758088796246e-100,2.500608496563411e-99
ENSMUSG00000034007,21.227097,-0.07056236,5.367891148942916e-100,2.647629083925258e-99
Prmt3,21.223024,-0.091696605,5.853622160823913e-100,2.8866056171361513e-99
Snx14,21.219336,-0.47471946,6.331229683871649e-100,3.1214772774521437e-99
Ranbp1,21.216795,37.48239,6.682661542834652e-100,3.294055682456121e-99
Zfp965,21.2164,-4.773936,6.739084261465636e-100,3.321174824537446e-99
Las1l,21.211151,-5.2929373,7.534806493880708e-100,3.7125503586140216e-99
Mterf4,21.210709,1.1865731,7.605805244601348e-100,3.746751317679426e-99
Nop9,21.199968,-0.7066463,9.555961389318008e-100,4.7064504582377125e-99
Zfp637,21.199038,-9.321442,9.74682864109792e-100,4.7994546452235555e-99
Mad2l1bp,21.191734,-1.488362,1.1382697530605749e-99,5.6038078026352314e-99
Stk25,21.191256,-9.139221,1.1498958764195617e-99,5.659864658659402e-99
Fam234a,21.187891,-0.5158337,1.235083277514262e-99,6.077896270450913e-99
Dctpp1,21.175531,-6.6237965,1.605588341269956e-99,7.899521393280074e-99
Wtap,21.171774,-10.053947,1.738853547449671e-99,8.553406839714427e-99
Sec16b,21.162075,3.4227226,2.136149455230357e-99,1.0505514528835366e-98
Ddx27,21.149578,-4.0632763,2.784207437924675e-99,1.36897926501288e-98
Gm42715,21.148684,2.8809342,2.8375528112971443e-99,1.3949185214495286e-98
Mrps10,21.141846,-7.1202693,3.2799617547688037e-99,1.6120677613273808e-98
Tcf20,21.139803,3.6790078,3.4250736948252908e-99,1.6830386050648677e-98
Cask,21.121206,-6.7918077,5.078079334482915e-99,2.4942672480727995e-98
Zfp827,21.12004,6.9728413,5.205075976262949e-99,2.5561143375323728e-98
Asb7,21.11792,2.8409002,5.444085679249805e-99,2.6729317777917197e-98
Enoph1,21.116516,0.5649058,5.608210805509243e-99,2.752941551058475e-98
Cox6b2,21.113817,8.342086,5.9376839130762765e-99,2.914066729914289e-98
Pank3,21.101984,0.038074,7.626769584761744e-99,3.7422501944673275e-98
Mmp19,21.098242,2.3272698,8.254990889630023e-99,4.049660224381117e-98
Zfp46,21.093384,2.8427286,9.147801127459165e-99,4.486715332884405e-98
Mrpl44,21.090273,-5.7453623,9.769653204056612e-99,4.790719915570298e-98
Serinc5,21.086203,5.2956824,1.0647106000883076e-98,5.218827367645967e-98
Ppm1b,21.083092,-4.5485706,1.1370824419219482e-98,5.572411693078493e-98
Coasy,21.081465,-0.22483079,1.1768394082970842e-98,5.76604929752861e-98
Afg3l2,21.070019,-0.0005216154,1.4987434528735813e-98,7.341729386214613e-98
Limk2,21.069712,3.4012547,1.5084760766127942e-98,7.387873399475599e-98
Slc29a3,21.068195,1.3082472,1.557549831535709e-98,7.626634446663554e-98
Rpsa-ps7,21.06804,2.4834747,1.5626182774613055e-98,7.649866597287771e-98
Trim25,21.060322,1.636075,1.8391798807774572e-98,9.000055513537253e-98
Bclaf3,21.034296,2.090905,3.184607036556319e-98,1.5580696522472413e-97
Nck2,21.033396,6.0123816,3.245649744178006e-98,1.5876059765423208e-97
Rbfa,21.027534,-8.925528,3.6724066574404134e-98,1.7959817319958594e-97
Psmc6,21.02661,2.3994334,3.7448011867184266e-98,1.8310070136923196e-97
Imp4,21.025152,-6.406061,3.8616178135802903e-98,1.887733327288494e-97
Rmnd5a,21.024473,0.0007540406,3.91720150792486e-98,1.9145089347960501e-97
Acbd6,21.016905,-9.914553,4.59437085025992e-98,2.2450069063713193e-97
Nomo1,21.00919,0.92597544,5.4050133480460204e-98,2.640575393882007e-97
Slc4a7,21.00143,5.1390324,6.363920603394871e-98,3.108398853862495e-97
Wdr74,21.000572,-3.9236248,6.480058199362877e-98,3.1644708440593446e-97
Adh5,20.999306,-6.228944,6.655170263505188e-98,3.249313286363292e-97
Ppcdc,20.999207,-8.129059,6.668914096159708e-98,3.255350689509991e-97
Efna4,20.998562,6.67134,6.760189283138864e-98,3.299223782169899e-97
Dnajc7,20.997906,-12.211282,6.8540953547324e-98,3.344362453504111e-97
Rif1,20.997753,-0.26178396,6.876071392872353e-98,3.3543924488029296e-97
Fam20b,20.994658,1.5586821,7.339034537353448e-98,3.579503093265038e-97
Polg,20.990395,-1.5888487,8.027544399133365e-98,3.9145050836484147e-97
Ankrd39,20.988901,-1.2585299,8.283889287014301e-98,4.0386738668434427e-97
Dus1l,20.986479,-1.7190293,8.716813248093662e-98,4.2488618599508956e-97
Rer1,20.982294,17.570295,9.519010791146723e-98,4.6389220940308797e-97
Wdr20,20.981197,-0.425758,9.741131122258797e-98,4.746189320108808e-97
Katnal1,20.980583,3.4068384,9.867404958650517e-98,4.806722469133509e-97
Mkln1,20.97764,-9.182689,1.0497589105572403e-97,5.112650562118057e-97
Thap7,20.977217,-8.94109,1.0591243267260875e-97,5.157199695237458e-97
Mrps18b,20.971834,-5.432968,1.1860279606862965e-97,5.773941974313893e-97
Tgtp2,20.970085,1.0433937,1.230438006344744e-97,5.988909158843849e-97
Sgms2,20.966541,1.3454833,1.3255638550244475e-97,6.450585871349912e-97
Slc7a1,20.964035,3.3000875,1.397227366811625e-97,6.797921242318722e-97
Slc25a51,20.963306,-7.5328946,1.418831274033584e-97,6.901609045293923e-97
Vhl,20.962513,1.4663079,1.4426443937611782e-97,7.015998193335966e-97
Wdr82,20.961748,-2.567903,1.4660401499477612e-97,7.128310906116934e-97
Ddx21,20.959663,-1.8254241,1.5316715196345466e-97,7.445896885220751e-97
Crlf3,20.95407,-2.5549333,1.722640293103362e-97,8.370805670313622e-97
Slc35c2,20.953505,-2.1443307,1.7432008511158994e-97,8.468973118924035e-97
Zcchc10,20.94806,-1.7324222,1.9543345991376588e-97,9.492769394659808e-97
Rexo1,20.946024,-2.9097054,2.0396561487444074e-97,9.905164039780356e-97
Gtpbp2,20.938272,-3.7634876,2.400036982777249e-97,1.1652882542688878e-96
Lsm6,20.935064,-1.6967988,2.56713377728153e-97,1.2461624938998567e-96
Bad,20.933762,-5.7283297,2.638340823752551e-97,1.2804653502744813e-96
Tmem87b,20.929821,-1.9182041,2.8657571252703455e-97,1.3905515418243801e-96
Thop1,20.926435,1.9349451,3.076556176781234e-97,1.4925309807301196e-96
Dpy19l4,20.92432,2.8386211,3.216222691485264e-97,1.5599670676709122e-96
Wbp4,20.922886,-11.797181,3.314440265953498e-97,1.6072755804164973e-96
Ints2,20.910698,5.114732,4.2793122247153975e-97,2.074746183497586e-96
Fut8,20.910435,-7.4491124,4.3029361008098525e-97,2.085771673245014e-96
Tmem205,20.910322,-11.336476,4.3131695390095404e-97,2.090303194110471e-96
Fbxo36,20.906672,1.8382696,4.6561025792696744e-97,2.2560369030754662e-96
Zbtb37,20.906565,4.6762314,4.666415786331322e-97,2.260570288944466e-96
Pfn2,20.903183,-7.407342,5.00904170955435e-97,2.4260523727985094e-96
Galnt11,20.8931,-3.1076486,6.186967643546719e-97,2.9959483950023995e-96
Vps29,20.889297,12.279965,6.699883521240769e-97,3.2436554346224265e-96
Spidr,20.880495,2.299919,8.055399528893154e-97,3.899110497376746e-96
Wdr83os,20.87357,1.5394534,9.311632159825526e-97,4.506250015309133e-96
Fbl,20.87114,-9.177273,9.79714453504456e-97,4.740236605126741e-96
Dennd2b,20.866302,-3.5225163,1.0840302552915658e-96,5.243882584526331e-96
Iqsec1,20.861137,-1.0271837,1.2076566617157062e-96,5.840716217523894e-96
Usf2,20.85618,-11.353805,1.339508058014668e-96,6.4770767325208744e-96
Pck2,20.848793,-10.59981,1.5631420364836686e-96,7.556892763770106e-96
Psmb7,20.841446,-2.3356829,1.8225189008309483e-96,8.809027820038434e-96
Atp8b2,20.83996,4.486627,1.8799630100927118e-96,9.084821248240578e-96
Pim1,20.838118,-5.8532557,1.95373478729319e-96,9.439388302444762e-96
Snx15,20.834183,-4.707135,2.1210193517979873e-96,1.0245521085648315e-95
Szrd1,20.826849,-8.6414175,2.4720347169730916e-96,1.1938648957191044e-95
Sacs,20.81791,6.76879,2.9789958598885473e-96,1.438112838880592e-95
Pias2,20.810604,1.7304008,3.4694093350429495e-96,1.674518142685932e-95
Dnajc24,20.809877,-6.279999,3.5224967066063953e-96,1.6997935588712905e-95
Amfr,20.808907,-7.7219934,3.594526516956226e-96,1.7341975256744897e-95
Ccnt2,20.807417,-5.6283984,3.7079007725483623e-96,1.7885302051943e-95
Trak1,20.805779,-3.3630977,3.836772592538421e-96,1.8503145244661093e-95
Sema3b,20.801073,3.8165455,4.232278140905637e-96,2.0406336388310278e-95
Ppa2,20.799252,-12.782866,4.396147654745349e-96,2.1192123214844872e-95
Abitram,20.799189,3.1432865,4.401979654212719e-96,2.1215907245900556e-95
Zfp1009,20.790709,-2.7929995,5.252958596346389e-96,2.5312145043716452e-95
Kbtbd2,20.787933,0.21492375,5.56557357868326e-96,2.681305598655462e-95
Klhl20,20.784472,1.0749341,5.981907067065796e-96,2.8807059496668943e-95
Fasn,20.77866,2.758179,6.751793874146824e-96,3.250797454162702e-95
B9d1,20.777517,-7.755613,6.91436563455834e-96,3.3283927176258925e-95
Dnajb12,20.773394,-0.41713881,7.534290652173828e-96,3.626069264364262e-95
Mthfs,20.768612,-5.5478053,8.323025578668206e-96,4.00485205120639e-95
Usp12,20.766167,1.967882,8.757522639047128e-96,4.213063997086196e-95
Sdhaf2,20.764515,-6.976111,9.063847238738747e-96,4.359542570275869e-95
Polr3h,20.75605,-2.715942,1.0809365319713262e-95,5.198045973472047e-95
Dennd1b,20.748724,1.9556816,1.2588725682951996e-95,6.052478920354348e-95
Uqcc5,20.741127,-10.007117,1.4742973110126121e-95,7.086767762195546e-95
Zdhhc4,20.740818,-5.924378,1.4837788773027253e-95,7.130893359260971e-95
Urm1,20.7402,-5.0916486,1.5029825837872754e-95,7.221715136623115e-95
Tpgs1,20.73858,-9.7757435,1.5544707105813056e-95,7.467592567549527e-95
Sypl1,20.735466,-9.613104,1.658393109553318e-95,7.965210175022148e-95
Mmgt1,20.734106,1.6497146,1.7059753668354534e-95,8.192080532632699e-95
Camta1,20.731443,-22.118658,1.8030155945724012e-95,8.656307186868839e-95
Mfsd14b,20.725706,-6.6267133,2.0312737452315065e-95,9.750196532435159e-95
Aldh1a3,20.723757,11.061429,2.115222458326325e-95,1.0151090956547364e-94
Dnajc14,20.722925,-7.8303933,2.15205260255289e-95,1.0325743352610566e-94
Rnf152,20.717754,8.56278,2.3960261360649804e-95,1.1494015710802377e-94
Nipa1,20.71468,1.768052,2.554017329349665e-95,1.224943011910019e-94
Sanbr,20.706306,0.42072004,3.038849842461853e-95,1.4571797021679139e-94
Relch,20.704353,0.28799766,3.164568883025306e-95,1.5171561109385174e-94
Hmox1,20.69981,-2.2123566,3.477373555500431e-95,1.6664443244973762e-94
Zfp36l1,20.69254,10.346354,4.0435056760476915e-95,1.937355934562323e-94
Fnta,20.688995,-6.956423,4.351897430576679e-95,2.084692135624655e-94
Atp6v1d,20.687748,-10.828879,4.4658334234747205e-95,2.138837212001143e-94
Immp1l,20.68329,-14.493066,4.898272421708748e-95,2.3449958020507162e-94
Ogfrl1,20.68294,-3.0765226,4.9341125932133425e-95,2.3616752495297338e-94
Plxna1,20.682272,4.555487,5.002825976176469e-95,2.3940792622217255e-94
Alg8,20.676813,3.6682048,5.6022384244420786e-95,2.6803822933714067e-94
Pdcl3,20.663363,-0.3649671,7.402629793315705e-95,3.541059504817948e-94
Nutf2-ps1,20.66043,1.8904581,7.865959883553158e-95,3.761932342769977e-94
Srbd1,20.660406,4.0316,7.869839797079106e-95,3.763026029287562e-94
Efcab14,20.658335,-10.907381,8.214836522317661e-95,3.9271939585846077e-94
Cd99l2,20.65736,-5.8705354,8.382276519397157e-95,4.0064296573184995e-94
Cyp20a1,20.656912,-10.185488,8.460410932842369e-95,4.042957043185709e-94
Sgpp1,20.65617,-4.874324,8.591503176706518e-95,4.104771370084641e-94
Habp4,20.645716,-5.2331514,1.066705321111725e-94,5.09537844084531e-94
Scamp4,20.637695,-2.5572038,1.2592386818610994e-94,6.012629250907829e-94
Ift43,20.633183,-11.842118,1.3824677223901233e-94,6.599690798418978e-94
Haus8,20.632383,1.9456788,1.4054969499032644e-94,6.708273076109317e-94
Snrnp48,20.631247,-8.914036,1.4389506552864046e-94,6.866556248185891e-94
Or13a18,20.62227,-1.4250833,1.732314811305323e-94,8.264796638627152e-94
Rbmx,20.619366,-4.0827246,1.8395152248888544e-94,8.774472763953883e-94
Irf3,20.614082,-7.8943706,2.051731341019677e-94,9.784766001660769e-94
Ndfip2,20.610823,-10.605113,2.1947285228540181e-94,1.0464610908020743e-93
Pcnx4,20.610197,-0.31660497,2.2232859307425012e-94,1.0598635110003758e-93
Srcap,20.609278,1.9935057,2.26588524179052e-94,1.0799530931463656e-93
Nubpl,20.607487,3.6537344,2.3512415259537217e-94,1.1204090394301566e-93
Antkmt,20.596363,-5.740291,2.9584157339625904e-94,1.4094541761179981e-93
