gene,pct_quiescent,pct_activated,odds_ratio,log_or,fisher_p
Ak8,0.0005266782805979824,0.00078976465013426,1.4999148811984728,0.40540836063037194,0.10523206636541357
Spaca9,0.0014584937001174897,0.00434370557573843,2.986843728792646,1.0942172207554575,2.1571792367556546e-19
Dpm2,0.3330024713365474,0.5060022113410204,2.0516542687742865,0.7186464281105461,0.0
St6galnac6,0.2691123445286229,0.3381140420154794,1.387385166848382,0.32742080058164025,1.1557891393092852e-137
Tsc1,0.07592269983389377,0.1129047543831938,1.5490970871465481,0.4376722367763035,2.5411647027722323e-98
Eng,0.4386824940242272,0.5162217659137577,1.3653634418219005,0.31142065094160243,1.8538786354881598e-147
Gfi1b,0.00010128428473038123,4.73858790080556e-05,0.46782504304421313,-0.7596608926090695,0.31005330762198513
Gtf3c5,0.04255965644370619,0.06292844732269784,1.5107335434861062,0.4125953232570325,6.69914289063151e-52
Ak1,0.3699712352631366,0.5837782340862423,2.38844656489127,0.8706431817706513,0.0
Cel,6.077057083822874e-05,9.47717580161112e-05,1.5595538986477948,0.44439981796114086,0.7399969436492677
Slc25a25,0.05467325689745979,0.08630548096667193,1.6332187453759408,0.49055275809515037,5.640464112728038e-94
Ptges2,0.17216302718470203,0.25307218448902224,1.6291861508321985,0.4880805961619554,1.409446252109385e-237
Ralgds,0.10894137665599805,0.10077396935713158,0.9166275652372212,-0.08705403400427686,9.032589757154094e-06
Lcn2,0.05827897743386136,0.05547306902543042,0.9490261751697637,-0.05231889890878385,0.04420780173483231
Kcnj3,0.0005874488514362111,0.0001263623440214816,0.21500437421490196,-1.5370969058758444,3.483988816723385e-05
Dnm1,0.15046793339545436,0.1866687727057337,1.2958061754949066,0.2591330308001893,3.1665137578343568e-58
Nr4a2,0.10936677065186566,0.25621544779655664,2.8052505910599645,1.0314928722606025,0.0
Gpd2,0.11050115464084592,0.15653135365661033,1.4938636855168437,0.40136584126063285,3.114003959471096e-112
Galnt5,0.0034639225377790382,0.03129047543831938,9.29273273407284,2.2292326682426395,8.977515816207639e-305
Gbgt1,0.00036462342502937244,0.000315905860053704,0.866347149804252,-0.1434695849201696,0.7442307618674191
Ermn,2.0256856946076248e-05,4.73858790080556e-05,2.3393147677192094,0.8498580521772418,0.6363919080290357
Pierce1,0.004355224243406393,0.014199968409413994,3.293005444403994,1.1918006567193087,2.92306735142264e-67
Cytip,0.001640805412632176,0.0015637340072658349,0.9529547424059455,-0.048187866061115636,0.7639753564217293
Olfm1,0.2377547299760969,0.2791818038224609,1.2417293317413653,0.21650503040645627,7.031191097262128e-56
Acvr1c,0.0010330997042498887,0.0016269151792765756,1.5757267515356483,0.45471659539816406,0.007276060571419982
Acvr1,0.12285783737795243,0.32340862422997946,3.4126540124873808,1.2274902913571002,0.0
Col5a1,0.5683263784791152,0.9416995735270889,12.268694120834462,2.5070508244390446,0.0
Upp2,0.08712474172507394,0.1838888011372611,2.36089067544205,0.8590389526865485,0.0
Lamc3,0.02179637807397804,0.006349707787079451,0.28679072974448083,-1.2490024938457371,3.735979183389556e-114
Fibcd1,0.0005874488514362111,0.0004896540830832412,0.8334447719486391,-0.18218783939615746,0.5163408232855933
Abl1,0.13942794635984282,0.2336123835097141,1.8814158124506906,0.6320245851396633,0.0
Fubp3,0.15776040189604182,0.26057494866529773,1.8813783964307125,0.6320046977804816,0.0
Tor1b,0.20311550459830652,0.36507660717106305,2.255874725225993,0.8135378024955798,0.0
Tor1a,0.32159786087590647,0.471299952614121,1.8804513586292813,0.6315118324034931,0.0
BC005624,0.44163999513835434,0.5519191280998262,1.5572736927377935,0.4429366595091954,5.920896220204043e-296
Crat,0.1649313292549528,0.18894329489812037,1.1795036711749634,0.16509373234482128,1.2703433138616458e-25
Usp20,0.034477170522221774,0.04326330753435476,1.2663630163868835,0.23614902542077018,4.28446292161206e-14
Dolpp1,0.055260705748896,0.09488232506713,1.792156058525747,0.5834193969918386,1.6704294250836345e-138
Ntmt1,0.3043390187578495,0.4683778234086242,2.013878399684748,0.7000624149585541,0.0
Miga2,0.05937284770894948,0.07403253830358553,1.2666497609970266,0.23637543139386924,1.5770031181350332e-22
Sh3glb2,0.2987886399546246,0.3966040120044227,1.5425510539922862,0.43343757446185116,2.412900367831598e-256
Hspa5,0.8659806344447596,0.9706839361870163,5.12426477112321,1.633987055440171,0.0
Kynu,4.0513713892152495e-05,4.73858790080556e-05,1.1696336897973367,0.15669061414482055,1.0
Gapvd1,0.22290645383462301,0.39289211814879166,2.256098748223855,0.813637104053696,0.0
Psmd5,0.21425677591864847,0.31194124151003,1.6626213301810395,0.5083954714449445,1.1435643556360507e-298
Cutal,0.00024308228335291496,6.31811720107408e-05,0.25987004917911943,-1.3475735837632277,0.020175942874314713
Zeb2,0.5106551067536361,0.6876322855788974,2.1094901437895053,0.7464462802743538,0.0
Phf19,0.008244540777053033,0.004849154951824356,0.5861587808637949,-0.5341645690019192,1.480598598290449e-12
Hc,0.0009520722764655836,0.0015321434212604644,1.6102070978532224,0.4763628029309291,0.007036963810025084
Traf1,0.011728720171778147,0.011104090980887696,0.9461456149421068,-0.05535879477569101,0.33584528069055275
Rab14,0.7167281124660697,0.8367714421102511,2.0260947132164104,0.7061101536066552,0.0
Gsn,0.9522545881780983,0.964223661348918,1.3513270226728928,0.3010870893998024,1.428870725776789e-23
Stom,0.04274196815622088,0.11314168377823408,2.857214841508204,1.0498473187091724,0.0
Dab2ip,0.19065753757646964,0.3595482546201232,2.3831375961352808,0.8684179371694728,0.0
Ttll11,0.0033828951099947333,0.013299636708260938,3.9709488623444664,1.3790050742884228,1.6455029828328697e-76
Mrrf,0.17742980999068184,0.28437845522034433,1.8422970757532546,0.6110132037396314,0.0
Grb14,0.0720536401571932,0.26967303743484444,4.755400931513645,1.5592810103215908,0.0
Rbm18,0.20011748977028723,0.32268204075185597,1.9042473418581953,0.6440868343701908,0.0
Lhx6,0.00512498480735729,0.002622018638445743,0.510330988232431,-0.6726957672367639,9.596584279059387e-12
Gca,0.02173560750313981,0.02813141683778234,1.302772329437636,0.26449455489260043,9.723081669796124e-12
Morn5,0.0034234088238868855,0.004564839677776023,1.334948367450354,0.2888926150371239,0.0029172683340850407
Ndufa8,0.6632500101284284,0.7831306270731322,1.8334383500072051,0.6061930837518865,0.0
Ifih1,0.15225053680670908,0.21135681566893066,1.4922596420072436,0.40029150943441805,2.1393577557836344e-143
Slc4a10,0.0005874488514362111,0.0005212446690886116,0.8872434446682975,-0.1196358758532987,0.7013467686495536
Psmd14,0.3986954584126727,0.5865897962407203,2.1399641997361845,0.7607890997985863,0.0
Strbp,0.08258720576915286,0.23678723740325383,3.4463921027901385,1.2373279165399051,0.0
Wdr5,0.10077786330672933,0.17327436423945664,1.8701427273931752,0.6260147527630898,2.752698951121937e-270
Brd3,0.3008953530770166,0.5097930816616648,2.416246341139142,0.8822152372667861,0.0
Egfl7,0.05888668314224365,0.06942031274680145,1.1922238988548246,0.17582038561419863,8.714531648417991e-13
Agpat2,0.19616740266580238,0.3247670194282104,1.9708657624538786,0.67847291953662,0.0
Notch1,0.06828586476522303,0.17540672879481914,2.9024071380054175,1.065540440281514,0.0
Sec16a,0.1227970668071142,0.2641446848839046,2.5642568665514487,0.9416687160028895,0.0
Inpp5e,0.05566584288781753,0.07562786289685673,1.387943831521427,0.3278233940622105,6.144440024321901e-41
Pmpca,0.18636308390390147,0.28537355867951353,1.7434335794439495,0.5558564903046243,0.0
Entr1,0.24845035044362518,0.3522034433738746,1.6446482429113347,0.49752652725511204,8.2152715787687e-311
Card9,0.0007089899931126686,0.0006476070131100932,0.9133658325110695,-0.09061878585987525,0.7292898916486519
Gpsm1,0.0959364744966171,0.17005212446690887,1.9308406680270023,0.6579554873682765,9.652365831473965e-290
Spmip5,4.0513713892152495e-05,6.31811720107408e-05,1.5595362208953338,0.44438848276287235,0.7016314319085118
Nacc2,0.12182473767370255,0.2232664665929553,2.072035340687016,0.7285313805679068,0.0
Camsap1,0.0909938014017745,0.17853419680935081,2.1711356634452645,0.775250377863778,0.0
Lhx3,2.0256856946076248e-05,4.73858790080556e-05,2.3393147677192094,0.8498580521772418,0.6363919080290357
Lcn5,6.077057083822874e-05,0.0,0.0,-10.0,0.08409588081016561
Fcna,0.001316695701494956,0.0006476070131100932,0.4915132821153147,-0.7102663161276678,0.0003743433231238314
Tmem141,0.07910302637442775,0.12348760069499289,1.6401487409150486,0.49478693340341023,2.3262073444815828e-132
Ccdc183,4.0513713892152495e-05,6.31811720107408e-05,1.5595362208953338,0.44438848276287235,0.7016314319085118
Mamdc4,0.18589717619414173,0.3097930816616648,1.9656168887011152,0.6758061343232046,0.0
Traf2,0.1418182554794798,0.2194124151003001,1.7009309799640426,0.5311757364376641,2.9283554889050556e-247
Lcn12,0.0,0.00011056705101879639,inf,inf,0.02077552445221092
Abca2,0.055260705748896,0.06638761649028589,1.2156709113503434,0.19529611480329198,1.0013128988921177e-14
Nmi,0.2541425272454726,0.3362817880271679,1.4869559886348367,0.396731069618914,2.1508242437638147e-197
Neb,0.007454523356156059,0.010630232190807139,1.4305882375398344,0.35808571461153577,2.6044794295831822e-08
Sapcd2,0.02098610379613499,0.03215921655346707,1.5500959485357435,0.43831683129641297,7.979271321877888e-31
Uap1l1,0.253190454969007,0.3180066340230611,1.375366876282497,0.31872051464318857,4.9161578014837844e-126
Dpp7,0.1918729489932342,0.25146106460274836,1.414888604050347,0.347050802943463,6.37872181444785e-126
Grin1,0.0005064214236519062,0.0010424893381772232,2.0596458162039086,0.7225340341375677,0.0014662711203755068
Arl6ip6,0.17860470769355427,0.316758805875849,2.132131377799067,0.7571221262620227,0.0
Anapc2,0.2718672770732893,0.43645553625019745,2.0742706897785825,0.7296096170954128,0.0
Ssna1,0.45336871531013245,0.6260464381614279,2.018514204918214,0.7023616986495911,0.0
Cimip2a,0.00014179799862253372,0.000157952930026852,1.1139471902505078,0.10790973486122463,1.0
Rbms1,0.7155937284770895,0.8123677144211026,1.7207498068678573,0.5427601300591414,4.7119e-319
Itgb6,0.0008913017056273549,0.0006002211341020376,0.6732246922378418,-0.3956761384346324,0.07553867659619289
Arrdc1,0.06875177247498278,0.1085452535144527,1.6492750749916842,0.500335842880775,4.499252411306194e-120
Zmynd19,0.09551108050074951,0.18723740325383037,2.1816164158660567,0.7800660772120098,0.0
Dph7,0.07484908641575173,0.09838888011372611,1.3488163948299474,0.2992274633146144,4.986874735632845e-44
Marchf7,0.27200907507191185,0.4949613015321434,2.62294485285082,0.9642976762073033,0.0
Psd4,0.0012559251306567274,0.000552835255093982,0.439872038337518,-0.8212714163269237,8.326941666875749e-05
Ly75,0.008750962200704938,0.016995735270889274,1.958445663261359,0.6721511296803403,3.3674697543965405e-34
Il1rn,0.0009520722764655836,0.0007581740641288896,0.7961863429156827,-0.22792202139437726,0.3009805215052549
Hnmt,0.03239071425677592,0.013173274364239457,0.3987790523568555,-0.9193477689619536,6.378183952324495e-107
Baz2b,0.26192116031276585,0.39759911546359183,1.8599102043918578,0.6205282093510494,0.0
Wdsub1,0.13728071952355872,0.1720265360922445,1.3056867099376548,0.2667291168839642,1.7066474484854606e-57
Dapl1,8.102742778430499e-05,1.57952930026852e-05,0.19492489219542244,-1.635140962843328,0.1756494442485365
Pkp4,0.04640845926346068,0.12622018638445742,2.968192404375246,1.087953149475985,0.0
Galnt3,0.00012154114167645748,0.000236929395040278,1.9496010743344656,0.6676247743824959,0.19019921498129116
Nup35,0.15439776364299315,0.2285894803348602,1.6229150984492302,0.48422397567262015,3.4136292655112216e-216
Dusp19,0.13035287444800064,0.23560259042805243,2.0562850024849446,0.7209009578717436,0.0
Nckap1,0.35506218855082444,0.5254462170273259,2.011204554026679,0.6987338231843566,0.0
Frzb,0.24581695904063525,0.5838414152582531,4.304284423494502,1.4596109042017376,0.0
Dnajc10,0.4137057894097152,0.6424261570052124,2.5461353146046375,0.9345766466430389,0.0
Itprid2,0.1916298667098813,0.32855788974885486,2.0641934102053354,0.72473954972397,0.0
Itga4,0.004902159380950451,0.007376401832253988,1.5084757331105734,0.41109969271965247,1.489761990834566e-07
Slc25a12,0.1175100271441883,0.1575264571157795,1.4042100833373257,0.3394749264165095,3.410921195595922e-83
Ube2e3,0.5259085200340315,0.6982783130627073,2.0862866098983726,0.7353857440237017,0.0
Dync1i2,0.4787100433496739,0.6502448270415416,2.0245083765091745,0.7053268940508816,0.0
Cwc22,0.10051452416643034,0.17111040909808878,1.8473325297875072,0.6137427227964946,2.893524773366397e-258
Cybrd1,0.035793866223716726,0.03525509398199336,0.984397862267575,-0.015725132077127953,0.6379554230632469
Zfp385b,0.006684762792205161,0.03528668456799874,5.435176838792007,1.6928920570801027,3.7557765063190266e-257
Hat1,0.17811854312684844,0.27210551255725796,1.7249199996311029,0.545180672382428,2.808616550603548e-307
Xirp2,0.012640278734351577,0.009382404043595008,0.7398213313250943,-0.30134656609153215,1.9298281671851515e-07
Stk39,0.20907102054045296,0.39383983572895276,2.4579661563014237,0.8993342422538626,0.0
Cers6,0.07347162014341854,0.19323961459485073,3.0205825393527967,1.1054497066105857,0.0
Abcb11,4.0513713892152495e-05,1.57952930026852e-05,0.3898655799333428,-0.9419532661072937,0.5850418864943985
Ssrp1,0.43343596807519347,0.5998578423629758,1.9595578251616588,0.6727188483837346,0.0
Dhrs9,0.029007819146781185,0.016569262359816775,0.5639752559037154,-0.5727449009576477,8.66996149121061e-45
Lrp2,0.021127901794757525,0.005654714894961301,0.26347722113559685,-1.3337883620407414,3.5485846690315394e-121
P2rx3,0.0006482194222744399,0.0008845364081503711,1.3648860151136688,0.3110709197389204,0.16410131002599626
Prg2,0.0010330997042498887,0.0009793081661664824,0.9478808599078387,-0.053526459827607085,0.7769120236175654
Slc43a3,0.7664384394117408,0.6800031590586005,0.6475738901074619,-0.434522375923099,7.0755203359775115e-227
Slc43a1,0.07853583437993761,0.12607802874743326,1.6926896571451844,0.526318776923782,2.408734673019755e-150
Timm10,0.25104322813272295,0.32514610646027486,1.4373980158394595,0.3628345456696325,2.637738214419493e-163
Smtnl1,4.0513713892152495e-05,0.0001263623440214816,3.1192695333480773,1.1375988504832075,0.20222940705614562
Ube2l6,0.3332658104768464,0.41377349549834147,1.4120796110409046,0.3450635192386734,5.591235590134511e-169
Clp1,0.09052789369201475,0.1322223977254778,1.5307475031880087,0.4257561802708949,9.420359879197265e-108
Med19,0.1902726572944942,0.27346390775548884,1.6017887645415783,0.4711209826123854,4.055549004028854e-236
Tfpi,0.2950613782765466,0.5498341494234718,2.918086098123243,1.0709279555334479,0.0
Fastkd1,0.03372766681521695,0.0504817564365819,1.5231560135842,0.4207845070015735,9.25924873434217e-44
Itgav,0.30251590163270264,0.5877270573369135,3.2868278215035396,1.1899229116561878,0.0
Phospho2,0.1537698010776648,0.2373558679513505,1.7127560370426465,0.5381037906604725,1.0924197597480094e-269
Zc3h15,0.4467852368026577,0.6981203601326804,2.8634620247437437,1.0520313909317227,0.0
Mtx2,0.4002957501114127,0.6284947085768441,2.534502762949216,0.929997469065485,0.0
Hoxd8,0.023680265769963134,0.083241194124151,3.7435936927955646,1.3200460305029762,0.0
Atf2,0.19351375440586638,0.31266782498815354,1.8958398351864358,0.6396619251519674,0.0
Chrna1,0.006158084511607179,0.01029853103775075,1.6793558515651381,0.51841029820286,2.9903370147043575e-14
Ola1,0.3282218530972734,0.5594850734481125,2.5994786484248675,0.9553109050840566,0.0
Sp3,0.358141230806628,0.46261254146264413,1.542819192585261,0.4336113873738978,3.512875490131371e-274
Itga6,0.15455981849856176,0.11855946927815511,0.7357487209727587,-0.3068666302693066,1.0849972248978574e-68
Kif18a,0.10555848154600332,0.13021639551413677,1.2685665880484946,0.23788759221394748,5.060412213006011e-37
Arl14ep,0.11179759348539481,0.1955141367872374,1.930808661145841,0.6579389105750808,0.0
Slc12a6,0.09476157679374468,0.14917074711735903,1.674834708909114,0.5157144791594249,1.1968102328323645e-168
Emc4,0.42168699104646923,0.5342757858158269,1.5732923521656037,0.4531704632377456,3.87665879949954e-309
Katnbl1,0.1542559656443706,0.2564365818985942,1.8908581010799534,0.6370307477702941,0.0
Nop10,0.7071466191305757,0.768441004580635,1.3743256340974939,0.31796316288051524,1.0510194182969913e-119
Lpcat4,0.037252359923834216,0.06741431053546043,1.8681942140192034,0.6249723033632827,7.204345342081778e-113
Ccdc34,0.3420167726775514,0.49611435792133945,1.894162485379857,0.6387767806194742,0.0
Lin7c,0.20522221772069846,0.3126994155741589,1.7619829351846839,0.5664398425548774,0.0
Commd9,0.24727545274075274,0.3734639077554889,1.814502690816396,0.5958114306218839,0.0
Traf6,0.03881213790868209,0.061111988627389036,1.6119565623202305,0.4774486972699045,5.063580374524439e-65
Iftap,0.26076651946683954,0.34686463433896697,1.5055203137412265,0.4091385618683668,3.415795512508066e-213
Dnajc24,0.19651176923388566,0.2947875533091139,1.709149797042531,0.5359960521603229,3.7620762e-316
Elp4,0.10006887331361666,0.18769546675090823,2.077998214362893,0.7314050333710326,0.0
Pax6,0.0004861645667058299,0.0005054493760859264,1.0396873057513407,0.038920000396944425,1.0
Eif3m,0.6094072843657579,0.7951192544621702,2.4874114153845963,0.9112425775108018,0.0
Prrg4,0.005671919944901349,0.005686305480966672,1.0025507772608646,0.00254752955016605,1.0
Depdc7,0.012397196450998663,0.020612857368504187,1.6766508393535626,0.5167982556496172,7.384665113885033e-27
Tcp11l1,0.04529433213142649,0.10154793871426315,2.3823295812092904,0.8680788245898814,6.188053820218437e-285
Cstf3,0.1258761090629178,0.26938872216079607,2.560487845728071,0.9401978050738456,0.0
Hipk3,0.17846290969493173,0.3068393618701627,2.0377757230366176,0.7118588811671395,0.0
Fbxo3,0.2577887614957663,0.3644447954509556,1.6509807865530162,0.5013695274099579,0.0
Caprin1,0.36664911072398004,0.619017532775233,2.8066723014760453,1.031999547235908,0.0
Nat10,0.056921768018474254,0.09262359816774601,1.6912332460637953,0.5254579942091788,4.476547682761993e-113
Elf5,0.0003443665680832962,0.0003632917390617596,1.0549764425181642,0.05351843731205684,1.0
Cat,0.2592472551958838,0.36611909650924024,1.6503414826367073,0.5009822256731559,0.0
Pamr1,0.14058258720576916,0.304264729110725,2.6735001170154304,0.9833885191752776,0.0
Trim44,0.19713973179921404,0.36986258095087665,2.3904019305083666,0.8714615235649568,0.0
Api5,0.23032046347688692,0.3902700995103459,2.1389724977679667,0.7603255724991278,0.0
Ttc17,0.07136490702102662,0.12918970146896225,1.9304774163350191,0.6577673383035694,6.3485917715353626e-226
Hsd17b12,0.2878296803467974,0.4652819459800979,2.152978278574389,0.7668521294202266,0.0
Ext2,0.37726370376372403,0.5986574000947718,2.462193898710566,0.9010527812454328,0.0
Gatm,0.08925171170441194,0.0829252882640973,0.9227075658111281,-0.08044292478766721,0.00017392140244138434
Sema6d,0.13043390187578496,0.13579213394408465,1.0475349255521775,0.04643971407425103,0.008739235433673567
Myef2,0.1690232143580602,0.26294424261570054,1.7539041589673732,0.5618442510473877,4.83848986e-316
Slc12a1,0.00012154114167645748,0.0020849786763544463,17.18826173668049,2.844226693669769,1.0714338807061477e-25
Dut,0.32107118259530854,0.5208339914705418,2.298456205326838,0.832237682494126,0.0
Fbn1,0.7107118259530851,0.9568630548096667,9.028956031716039,2.2004367496397714,0.0
Cops2,0.32214479601345053,0.5272784710156373,2.3470398965272,0.8531549156708057,0.0
Galk2,0.17386460316817243,0.3491075659453483,2.548532020276477,0.9355175150809971,0.0
Fgf7,0.07507191184215857,0.1137734954983415,1.581709995157949,0.4585065372174813,1.5904780198355262e-107
Fam227b,8.102742778430499e-05,0.00039488232506713,4.874970372126096,1.5841140269187468,0.0010551690017207237
Meis2,0.316412105497711,0.4746169641446849,1.9516794262384756,0.66869024614251,0.0
Cd82,0.1625612769922619,0.15127152108671615,0.9181726145306089,-0.08536987277993989,2.3586970350437592e-07
Tspan18,0.0678807276263015,0.13871426314958143,2.211560693553042,0.793698462468322,0.0
Slc28a2,0.011161528177288013,0.0018638445743168535,0.16543279272870812,-1.7991902528717327,3.492838630294598e-94
Syt13,0.0016205485556860996,0.001342599905228242,0.8282542506919731,-0.1884351056789014,0.23920755727685677
Chst1,0.11048089778389986,0.080682356657716,0.706612090484102,-0.3472734334136386,1.7564389247551367e-64
Pex16,0.17749058056152006,0.21037750750276418,1.2346542761171104,0.21079099252316968,1.472140595479775e-43
Mapk8ip1,0.15166308795527286,0.1773653451271521,1.2060081345738052,0.18731584336831966,9.11427591367732e-31
Duoxa1,0.03500384880281975,0.016821987047859737,0.4716880985532082,-0.751437319976502,1.0121527179568798e-83
Duoxa2,0.00012154114167645748,1.57952930026852e-05,0.129944662949449,-2.0406465887692082,0.04858975279155248
Sord,0.14757120285216546,0.14722792607802876,0.9972722169071452,-0.0027315102726573294,0.8721649046833881
Creb3l1,0.39855366041405016,0.6098878534196809,2.359231700903715,0.8583360155699349,0.0
Patl2,0.0,7.8976465013426e-05,inf,inf,0.0721393447561948
Eif3j1,0.4409917757160799,0.5858316221765913,1.7930135875376252,0.5838977726966944,0.0
Frmd5,0.014179799862253373,0.004185752645711578,0.29222868019441894,-1.2302186318661095,2.0665830440038156e-73
Mdk,0.32145606287728395,0.7790238508924341,7.441520912081678,2.007075251620222,0.0
Wdr76,0.03611797593485395,0.04422682040751856,1.2348987615364744,0.21098899225545725,6.906078229040754e-12
Harbi1,0.06962281732366406,0.13168535776338652,2.0265989862158955,0.7063590117930798,1.782269120855752e-259
Atg13,0.09682777620224446,0.1469436108039804,1.6067325148382672,0.4742026228937346,2.2177597452196526e-143
Hypk,0.42918202811651746,0.551429474016743,1.6349909450738682,0.4916372661527606,0.0
Ell3,0.0003443665680832962,0.0010424893381772232,3.029382001361673,1.1083586387719766,1.1330285284947397e-05
Arhgap1,0.22750476036138234,0.3759911546359185,2.045936760718676,0.7158557583120997,0.0
Pdia3,0.871409472106308,0.9671931764334228,4.350465648030844,1.4702828848959613,0.0
F2,0.0007292468500587449,0.0007423787711262044,1.018020889865412,0.017860438414263883,1.0
Lrp4,0.07063566017096787,0.06967303743484442,0.9853513872301206,-0.014756963121337155,0.5331418401008208
Map1a,0.1692055260705749,0.31118306744590113,2.2181514717747026,0.796674178649897,0.0
Arfgap2,0.2568569460762468,0.3238193018480493,1.3855463889083142,0.32609456646975316,4.474695030173631e-133
Pacsin3,0.1067738929627679,0.13909335018164587,1.3515951848947476,0.3012855133292694,3.0050083826738465e-60
Adal,0.040311145322691734,0.07853419680935081,2.029013317125585,0.7075496242157242,2.44244825569669e-160
Hao1,0.00018231171251468622,0.0004106776180698152,2.253126997169725,0.8123190278906619,0.03953948516699772
Tubgcp4,0.1262812462018393,0.20796082767335333,1.8166349888900013,0.5969858825467552,3.903209209481393e-291
Ubr1,0.14114977920025928,0.278423629758332,2.347799559300147,0.8534785317546885,0.0
Snap25,0.00010128428473038123,0.00017374822302953718,1.7155752855495348,0.5397484678384377,0.4509025103220441
Mkks,0.36930275898391607,0.4851682198704786,1.6094051128911733,0.4758646156175876,0.0
Jag1,0.10934651379491958,0.2885800031590586,3.304030109171412,1.1951429685625516,0.0
Slx4ip,0.029980148280192846,0.07242141841731164,2.5261734147941044,0.9267056735093548,2.4744782294073404e-228
Mtch2,0.5522424340639306,0.706870952456168,1.955214624962314,0.6704999700010805,0.0
Cdan1,0.03848802819754487,0.06311799083873006,1.6830510947091573,0.5206082740521467,8.008600203177799e-78
Haus2,0.09368796337560265,0.14755962723108515,1.6745475677278228,0.5155430199718621,6.1642791750269606e-167
Lrrc57,0.11473483774257587,0.11666403411783288,1.0190351024210824,0.018856201558049752,0.3200056218107107
Snap23,0.3538467771340599,0.5578423629758332,2.303852292851747,0.8345826317732565,0.0
Zfp106,0.2731434590608921,0.4710788185120834,2.370066412945293,0.8629179770942075,0.0
Vps39,0.042620427014544424,0.0646817248459959,1.5534187142362257,0.44045812420535324,1.2216130233058933e-59
Ehd4,0.1759308025766722,0.17930816616648237,1.0233913787547682,0.02312199323256627,0.14204460942817593
Itpka,0.004821131953166147,0.005575738429947875,1.1573982135065377,0.14617456661618,0.08828782050464457
Ltk,0.00010128428473038123,6.31811720107408e-05,0.6237765772596594,-0.47196302399101786,0.5177050315929708
Tyro3,0.04010857675323097,0.13016900963512873,3.5814392082219717,1.275764733096669,0.0
Ubox5,0.020317627516914474,0.02740483335965882,1.3586492653586135,0.3064910189743935,1.2174681031927378e-14
Oxt,0.0008507879917352024,0.0007581740641288896,0.8910607586590009,-0.11534266229978797,0.5965690215398431
Ptpra,0.48466555929182026,0.6182277681250987,1.7218336042405749,0.5433897719757476,0.0
Rtf1,0.4368796337560264,0.5808719001737482,1.7863766140701547,0.5801893303643886,0.0
Ndufaf1,0.15295952679982175,0.2536724056231243,1.8822242262316424,0.6324541765910644,0.0
Nusap1,0.046286918121784225,0.0733217501184647,1.6302842281732506,0.48875437272987055,2.9482493216458967e-80
Dnaaf9,0.15883401531418384,0.3528668456799874,2.887722070239244,1.0604679803328485,0.0
Atrn,0.09247255195883806,0.20609698309903648,2.547716550162145,0.9351974874724451,0.0
Chac1,0.010209455900822428,0.01385247196335492,1.3618400194850149,0.308836740832037,2.8965684526613662e-08
Dll4,0.008082485921484422,0.0014847575422524087,0.18248679468856904,-1.7010774664484025,2.367926940711176e-64
Spint1,0.008588907345136329,0.004391091454746486,0.5090958590664939,-0.6751189519382094,1.161775486777005e-18
Gfra4,0.023113073775472996,0.037861317327436424,1.6632006140048334,0.5087438267323733,3.5008529493694963e-46
Ppp1r14d,6.077057083822874e-05,1.57952930026852e-05,0.2599051214413959,-1.3474386320983076,0.3255198180024085
Adam33,0.040452943321314265,0.03007423787711262,0.7354824047946982,-0.307228662007631,4.988221340224555e-21
Siglec1,0.1008791475914597,0.11058284631179909,1.108150965045784,0.10269282908521944,1.5214679303361832e-07
Rad51,0.05112830693189645,0.08020849786763544,1.6183672055316631,0.48141774315377206,5.66349596032141e-85
Rpusd2,0.005145241664303367,0.007423787711262044,1.4461574702907523,0.3689100184233426,1.736977556506537e-06
Knl1,0.0463882024065146,0.08041383667667035,1.797638775618428,0.5864740124276028,1.0024981596262816e-119
Adissp,0.11647692743993841,0.17774443215921656,1.639710477895885,0.4945196883831006,3.076111523580025e-182
Spef1,0.022586395494875015,0.038256199652503556,1.721368617407069,0.5431196822125561,3.8883203154098125e-52
Cdc25b,0.07002795446258558,0.10368030326962566,1.5361434453573093,0.4292750192695064,5.744837728671265e-88
Knstrn,0.0637888425231941,0.1181487916600853,1.9663601345712927,0.6761841863182344,4.1864620511508756e-218
Ivd,0.08586881659441721,0.11656926235981678,1.4047032554721306,0.3398260744089082,2.755665645241509e-64
Smox,0.15127820767329742,0.15563102195545728,1.0340770113135198,0.033509252339427295,0.04485825901727511
Adra1d,6.077057083822874e-05,4.73858790080556e-05,0.7797399971567125,-0.24879475184619318,1.0
Prnd,0.002289024834906616,0.001263623440214816,0.5514689313770909,-0.5951697766404634,4.333762721471125e-05
Rassf2,0.08416724061094681,0.08861159374506397,1.0579377960194958,0.056321537775253,0.008661507464452916
Slc23a2,0.057488960012964385,0.08205654714894961,1.4655454905000214,0.3822275216287227,7.467094548759281e-58
Tmem230,0.274966576186039,0.42279260780287475,1.9314062076006209,0.6582483425874647,0.0
Pcna,0.3075193452983835,0.4489812036013268,1.8348347219364005,0.6069544076605791,0.0
Fsip1,0.0010533565611959648,0.006965724214184173,6.6522555448019505,1.8949559768288085,7.255573884601664e-59
Gpcpd1,0.20524247457764452,0.25329331859105986,1.313533348629165,0.2727207189564196,1.2123844659113009e-80
Rasgrp1,0.0004659077097597537,0.0006791975991154636,1.45810543445618,0.3771379454137276,0.1719341428573105
Fam98b,0.1307377547299761,0.23296477649660402,2.019411147399154,0.70280595772693,0.0
